Time,Temp,DTA,m
1188.7,225.54,-0.96,4.26
1188.8,225.53,-0.96,4.26
1188.9,225.54,-0.96,4.26
1189,225.58,-0.96,4.26
1189.1,225.61,-0.96,4.26
1189.2,225.64,-0.96,4.26
1189.3,225.66,-0.96,4.26
1189.4,225.69,-0.97,4.26
1189.5,225.74,-0.97,4.26
1189.6,225.77,-0.97,4.26
1189.7,225.72,-0.97,4.26
1189.8,225.65,-0.97,4.26
1189.9,225.62,-0.97,4.26
1190,225.61,-0.97,4.26
1190.1,225.67,-0.97,4.26
1190.2,225.75,-0.97,4.26
1190.3,225.78,-0.97,4.26
1190.4,225.8,-0.97,4.26
1190.5,225.83,-0.97,4.26
1190.6,225.85,-0.97,4.26
1190.7,225.88,-0.97,4.26
1190.8,225.88,-0.98,4.26
1190.9,225.87,-0.98,4.26
1191,225.88,-0.98,4.26
1191.1,225.91,-0.98,4.26
1191.2,225.95,-0.98,4.26
1191.3,226.01,-0.98,4.26
1191.4,225.99,-0.98,4.26
1191.5,225.92,-0.98,4.26
1191.6,225.9,-0.98,4.26
1191.7,225.92,-0.98,4.26
1191.8,225.96,-0.98,4.26
1191.9,225.99,-0.98,4.26
1192,226,-0.98,4.26
1192.1,226,-0.99,4.26
1192.2,226.02,-0.99,4.26
1192.3,226.05,-0.99,4.26
1192.4,226,-0.99,4.26
1192.5,225.87,-0.99,4.26
1192.6,225.83,-0.99,4.26
1192.7,225.91,-0.99,4.26
1192.8,226.11,-0.99,4.26
1192.9,226.36,-0.99,4.26
1193,226.4,-0.99,4.26
1193.1,226.29,-0.99,4.26
1193.2,226.23,-0.99,4.26
1193.3,226.23,-1,4.26
1193.4,226.25,-1,4.26
1193.5,226.28,-1,4.26
1193.6,226.3,-1,4.26
1193.7,226.31,-1,4.26
1193.8,226.33,-1,4.26
1193.9,226.38,-1,4.26
1194,226.48,-1,4.26
1194.1,226.56,-1,4.26
1194.2,226.58,-1,4.26
1194.3,226.56,-1,4.26
1194.4,226.58,-1,4.26
1194.5,226.62,-1,4.26
1194.6,226.63,-1.01,4.26
1194.7,226.63,-1.01,4.26
1194.8,226.64,-1.01,4.26
1194.9,226.65,-1.01,4.26
1195,226.66,-1.01,4.26
1195.1,226.61,-1.01,4.26
1195.2,226.54,-1.01,4.26
1195.3,226.5,-1.01,4.26
1195.4,226.5,-1.01,4.26
1195.5,226.56,-1.01,4.26
1195.6,226.6,-1.01,4.26
1195.7,226.65,-1.01,4.26
1195.8,226.7,-1.01,4.26
1195.9,226.7,-1.02,4.26
1196,226.65,-1.02,4.26
1196.1,226.59,-1.02,4.26
1196.2,226.56,-1.02,4.26
1196.3,226.57,-1.02,4.26
1196.4,226.59,-1.02,4.26
1196.5,226.62,-1.02,4.26
1196.6,226.7,-1.02,4.26
1196.7,226.79,-1.02,4.26
1196.8,226.85,-1.02,4.26
1196.9,226.88,-1.02,4.26
1197,226.9,-1.02,4.26
1197.1,226.94,-1.03,4.26
1197.2,226.95,-1.03,4.26
1197.3,226.94,-1.03,4.26
1197.4,226.94,-1.03,4.26
1197.5,226.95,-1.03,4.26
1197.6,226.96,-1.03,4.26
1197.7,226.96,-1.03,4.26
1197.8,226.94,-1.03,4.26
1197.9,226.87,-1.03,4.26
1198,226.88,-1.03,4.26
1198.1,226.94,-1.03,4.26
1198.2,226.98,-1.03,4.26
1198.3,227.03,-1.04,4.26
1198.4,227.08,-1.04,4.26
1198.5,227.13,-1.04,4.26
1198.6,227.2,-1.04,4.26
1198.7,227.25,-1.04,4.26
1198.8,227.26,-1.04,4.26
1198.9,227.27,-1.04,4.26
1199,227.26,-1.04,4.26
1199.1,227.27,-1.04,4.26
1199.2,227.29,-1.04,4.26
1199.3,227.34,-1.04,4.26
1199.4,227.41,-1.04,4.26
1199.5,227.43,-1.05,4.26
1199.6,227.42,-1.05,4.26
1199.7,227.45,-1.05,4.26
1199.8,227.49,-1.05,4.26
1199.9,227.51,-1.05,4.26
1200,227.5,-1.05,4.26
1200.1,227.47,-1.05,4.26
1200.2,227.46,-1.05,4.26
1200.3,227.5,-1.05,4.26
1200.4,227.54,-1.05,4.26
1200.5,227.49,-1.05,4.26
1200.6,227.36,-1.05,4.26
1200.7,227.25,-1.05,4.26
1200.8,227.24,-1.05,4.26
1200.9,227.27,-1.06,4.26
1201,227.34,-1.06,4.26
1201.1,227.39,-1.06,4.26
1201.2,227.43,-1.06,4.26
1201.3,227.47,-1.06,4.26
1201.4,227.55,-1.06,4.26
1201.5,227.61,-1.06,4.26
1201.6,227.61,-1.06,4.26
1201.7,227.62,-1.06,4.26
1201.8,227.64,-1.06,4.26
1201.9,227.68,-1.06,4.26
1202,227.74,-1.06,4.26
1202.1,227.81,-1.06,4.26
1202.2,227.83,-1.06,4.26
1202.3,227.82,-1.06,4.26
1202.4,227.84,-1.07,4.26
1202.5,227.88,-1.07,4.26
1202.6,227.91,-1.07,4.26
1202.7,227.9,-1.07,4.26
1202.8,227.88,-1.07,4.26
1202.9,227.88,-1.07,4.26
1203,227.9,-1.07,4.26
1203.1,227.94,-1.07,4.26
1203.2,227.94,-1.07,4.26
1203.3,227.91,-1.07,4.26
1203.4,227.88,-1.07,4.26
1203.5,227.9,-1.07,4.26
1203.6,227.95,-1.07,4.26
1203.7,227.99,-1.07,4.26
1203.8,228.07,-1.07,4.26
1203.9,228.13,-1.07,4.26
1204,228.16,-1.08,4.26
1204.1,228.19,-1.08,4.26
1204.2,228.19,-1.08,4.26
1204.3,228.18,-1.08,4.26
1204.4,228.17,-1.08,4.26
1204.5,228.18,-1.08,4.26
1204.6,228.21,-1.08,4.26
1204.7,228.25,-1.08,4.26
1204.8,228.29,-1.08,4.26
1204.9,228.32,-1.08,4.26
1205,228.31,-1.08,4.26
1205.1,228.31,-1.08,4.26
1205.2,228.31,-1.08,4.26
1205.3,228.27,-1.08,4.26
1205.4,228.22,-1.08,4.26
1205.5,228.19,-1.08,4.26
1205.6,228.21,-1.08,4.26
1205.7,228.25,-1.09,4.26
1205.8,228.28,-1.09,4.26
1205.9,228.27,-1.09,4.26
1206,228.21,-1.09,4.26
1206.1,228.22,-1.09,4.26
1206.2,228.28,-1.09,4.26
1206.3,228.31,-1.09,4.26
1206.4,228.37,-1.09,4.26
1206.5,228.42,-1.09,4.26
1206.6,228.45,-1.09,4.26
1206.7,228.48,-1.09,4.26
1206.8,228.53,-1.09,4.26
1206.9,228.57,-1.09,4.25
1207,228.58,-1.09,4.25
1207.1,228.58,-1.09,4.25
1207.2,228.61,-1.09,4.25
1207.3,228.62,-1.1,4.25
1207.4,228.6,-1.1,4.25
1207.5,228.61,-1.1,4.25
1207.6,228.63,-1.1,4.25
1207.7,228.73,-1.1,4.25
1207.8,229,-1.1,4.25
1207.9,229.19,-1.1,4.25
1208,229.12,-1.1,4.25
1208.1,228.98,-1.1,4.25
1208.2,228.92,-1.1,4.25
1208.3,228.9,-1.1,4.25
1208.4,228.9,-1.1,4.25
1208.5,228.94,-1.1,4.25
1208.6,228.94,-1.1,4.25
1208.7,228.88,-1.11,4.25
1208.8,228.83,-1.11,4.25
1208.9,228.83,-1.11,4.25
1209,228.84,-1.11,4.25
1209.1,228.91,-1.11,4.25
1209.2,228.95,-1.11,4.25
1209.3,228.96,-1.11,4.25
1209.4,228.98,-1.11,4.25
1209.5,229.01,-1.11,4.25
1209.6,229.03,-1.11,4.25
1209.7,229.03,-1.11,4.25
1209.8,229.02,-1.11,4.25
1209.9,228.96,-1.12,4.25
1210,228.89,-1.12,4.25
1210.1,228.93,-1.12,4.25
1210.2,229.02,-1.12,4.25
1210.3,229.06,-1.12,4.25
1210.4,229.06,-1.12,4.25
1210.5,229.12,-1.12,4.25
1210.6,229.22,-1.12,4.25
1210.7,229.27,-1.12,4.25
1210.8,229.26,-1.12,4.25
1210.9,229.23,-1.12,4.25
1211,229.22,-1.12,4.25
1211.1,229.25,-1.12,4.25
1211.2,229.27,-1.13,4.25
1211.3,229.23,-1.13,4.25
1211.4,229.16,-1.13,4.25
1211.5,229.15,-1.13,4.25
1211.6,229.21,-1.13,4.25
1211.7,229.29,-1.13,4.25
1211.8,229.32,-1.13,4.25
1211.9,229.33,-1.13,4.25
1212,229.35,-1.13,4.25
1212.1,229.36,-1.13,4.25
1212.2,229.38,-1.13,4.25
1212.3,229.44,-1.14,4.25
1212.4,229.5,-1.14,4.25
1212.5,229.54,-1.14,4.25
1212.6,229.54,-1.14,4.25
1212.7,229.56,-1.14,4.25
1212.8,229.62,-1.14,4.25
1212.9,229.67,-1.14,4.25
1213,229.71,-1.14,4.25
1213.1,229.76,-1.14,4.25
1213.2,229.8,-1.14,4.25
1213.3,229.81,-1.14,4.25
1213.4,229.81,-1.14,4.25
1213.5,229.81,-1.15,4.25
1213.6,229.8,-1.15,4.25
1213.7,229.8,-1.15,4.25
1213.8,229.82,-1.15,4.25
1213.9,229.81,-1.15,4.25
1214,229.75,-1.15,4.25
1214.1,229.68,-1.15,4.25
1214.2,229.62,-1.15,4.25
1214.3,229.62,-1.15,4.25
1214.4,229.63,-1.15,4.25
1214.5,229.63,-1.15,4.25
1214.6,229.62,-1.16,4.25
1214.7,229.65,-1.16,4.25
1214.8,229.69,-1.16,4.25
1214.9,229.75,-1.16,4.25
1215,229.79,-1.16,4.25
1215.1,229.81,-1.16,4.25
1215.2,229.88,-1.16,4.25
1215.3,229.92,-1.16,4.25
1215.4,229.95,-1.16,4.25
1215.5,230,-1.16,4.25
1215.6,230.05,-1.16,4.25
1215.7,230.09,-1.17,4.25
1215.8,230.08,-1.17,4.25
1215.9,230.1,-1.17,4.25
1216,230.16,-1.17,4.25
1216.1,230.17,-1.17,4.25
1216.2,230.18,-1.17,4.25
1216.3,230.17,-1.17,4.25
1216.4,230.16,-1.17,4.25
1216.5,230.17,-1.17,4.25
1216.6,230.18,-1.17,4.25
1216.7,230.17,-1.17,4.25
1216.8,230.13,-1.18,4.25
1216.9,230.14,-1.18,4.25
1217,230.19,-1.18,4.25
1217.1,230.23,-1.18,4.25
1217.2,230.27,-1.18,4.25
1217.3,230.29,-1.18,4.25
1217.4,230.31,-1.18,4.25
1217.5,230.37,-1.18,4.25
1217.6,230.43,-1.18,4.25
1217.7,230.45,-1.18,4.25
1217.8,230.49,-1.18,4.25
1217.9,230.54,-1.19,4.25
1218,230.53,-1.19,4.25
1218.1,230.51,-1.19,4.25
1218.2,230.52,-1.19,4.25
1218.3,230.59,-1.19,4.25
1218.4,230.64,-1.19,4.25
1218.5,230.61,-1.19,4.25
1218.6,230.61,-1.19,4.25
1218.7,230.66,-1.19,4.25
1218.8,230.66,-1.19,4.25
1218.9,230.63,-1.19,4.25
1219,230.61,-1.2,4.25
1219.1,230.57,-1.2,4.25
1219.2,230.51,-1.2,4.25
1219.3,230.51,-1.2,4.25
1219.4,230.51,-1.2,4.25
1219.5,230.48,-1.2,4.25
1219.6,230.46,-1.2,4.25
1219.7,230.48,-1.2,4.25
1219.8,230.54,-1.2,4.25
1219.9,230.6,-1.2,4.25
1220,230.65,-1.2,4.25
1220.1,230.68,-1.21,4.25
1220.2,230.68,-1.21,4.25
1220.3,230.71,-1.21,4.25
1220.4,230.77,-1.21,4.25
1220.5,230.82,-1.21,4.25
1220.6,230.84,-1.21,4.25
1220.7,230.85,-1.21,4.25
1220.8,230.88,-1.21,4.25
1220.9,230.94,-1.21,4.25
1221,230.99,-1.21,4.25
1221.1,231.03,-1.21,4.25
1221.2,231.04,-1.22,4.25
1221.3,231.06,-1.22,4.25
1221.4,231.1,-1.22,4.25
1221.5,231.14,-1.22,4.25
1221.6,231.18,-1.22,4.25
1221.7,231.22,-1.22,4.25
1221.8,231.23,-1.22,4.25
1221.9,231.19,-1.22,4.25
1222,231.15,-1.22,4.25
1222.1,231.14,-1.22,4.25
1222.2,231.12,-1.22,4.25
1222.3,231.07,-1.22,4.25
1222.4,231.05,-1.23,4.25
1222.5,231.07,-1.23,4.25
1222.6,231.15,-1.23,4.25
1222.7,231.35,-1.23,4.25
1222.8,231.53,-1.23,4.25
1222.9,231.52,-1.23,4.25
1223,231.41,-1.23,4.25
1223.1,231.34,-1.23,4.25
1223.2,231.32,-1.23,4.25
1223.3,231.32,-1.23,4.25
1223.4,231.34,-1.23,4.25
1223.5,231.34,-1.24,4.25
1223.6,231.33,-1.24,4.25
1223.7,231.35,-1.24,4.25
1223.8,231.35,-1.24,4.25
1223.9,231.34,-1.24,4.25
1224,231.37,-1.24,4.25
1224.1,231.42,-1.24,4.25
1224.2,231.46,-1.24,4.25
1224.3,231.48,-1.24,4.25
1224.4,231.5,-1.24,4.25
1224.5,231.53,-1.24,4.25
1224.6,231.56,-1.24,4.25
1224.7,231.59,-1.25,4.25
1224.8,231.55,-1.25,4.25
1224.9,231.49,-1.25,4.25
1225,231.44,-1.25,4.25
1225.1,231.46,-1.25,4.25
1225.2,231.52,-1.25,4.25
1225.3,231.59,-1.25,4.25
1225.4,231.66,-1.25,4.25
1225.5,231.67,-1.25,4.25
1225.6,231.67,-1.25,4.25
1225.7,231.69,-1.25,4.25
1225.8,231.7,-1.25,4.25
1225.9,231.73,-1.25,4.25
1226,231.76,-1.26,4.25
1226.1,231.78,-1.26,4.25
1226.2,231.83,-1.26,4.25
1226.3,231.91,-1.26,4.25
1226.4,231.98,-1.26,4.25
1226.5,232.02,-1.26,4.25
1226.6,232.04,-1.26,4.25
1226.7,232.06,-1.26,4.25
1226.8,232.07,-1.26,4.25
1226.9,232.08,-1.26,4.25
1227,232.1,-1.26,4.25
1227.1,232.09,-1.26,4.25
1227.2,232.07,-1.26,4.25
1227.3,232.06,-1.27,4.25
1227.4,232.07,-1.27,4.25
1227.5,232.06,-1.27,4.25
1227.6,231.99,-1.27,4.25
1227.7,231.94,-1.27,4.25
1227.8,231.95,-1.27,4.25
1227.9,232,-1.27,4.25
1228,232.05,-1.27,4.25
1228.1,232.08,-1.27,4.25
1228.2,232.07,-1.27,4.25
1228.3,232.05,-1.27,4.25
1228.4,232.03,-1.27,4.25
1228.5,232.05,-1.27,4.25
1228.6,232.08,-1.28,4.25
1228.7,232.1,-1.28,4.25
1228.8,232.11,-1.28,4.25
1228.9,232.14,-1.28,4.25
1229,232.19,-1.28,4.25
1229.1,232.28,-1.28,4.25
1229.2,232.36,-1.28,4.25
1229.3,232.35,-1.28,4.25
1229.4,232.35,-1.28,4.25
1229.5,232.38,-1.28,4.25
1229.6,232.42,-1.28,4.25
1229.7,232.45,-1.28,4.25
1229.8,232.46,-1.28,4.25
1229.9,232.48,-1.28,4.25
1230,232.49,-1.28,4.25
1230.1,232.48,-1.29,4.25
1230.2,232.46,-1.29,4.25
1230.3,232.41,-1.29,4.25
1230.4,232.38,-1.29,4.25
1230.5,232.38,-1.29,4.25
1230.6,232.44,-1.29,4.25
1230.7,232.51,-1.29,4.25
1230.8,232.59,-1.29,4.25
1230.9,232.66,-1.29,4.25
1231,232.68,-1.29,4.25
1231.1,232.69,-1.29,4.25
1231.2,232.71,-1.29,4.25
1231.3,232.74,-1.29,4.25
1231.4,232.75,-1.29,4.25
1231.5,232.79,-1.29,4.25
1231.6,232.81,-1.3,4.25
1231.7,232.83,-1.3,4.25
1231.8,232.92,-1.3,4.25
1231.9,232.99,-1.3,4.25
1232,232.97,-1.3,4.25
1232.1,232.95,-1.3,4.25
1232.2,232.96,-1.3,4.25
1232.3,232.94,-1.3,4.25
1232.4,232.93,-1.3,4.25
1232.5,232.95,-1.3,4.25
1232.6,232.95,-1.3,4.25
1232.7,232.95,-1.3,4.25
1232.8,232.93,-1.3,4.25
1232.9,232.87,-1.3,4.25
1233,232.76,-1.31,4.25
1233.1,232.7,-1.31,4.25
1233.2,232.73,-1.31,4.25
1233.3,232.77,-1.31,4.25
1233.4,232.84,-1.31,4.25
1233.5,232.92,-1.31,4.25
1233.6,232.96,-1.31,4.25
1233.7,233.01,-1.31,4.25
1233.8,233.05,-1.31,4.25
1233.9,233.09,-1.31,4.25
1234,233.12,-1.31,4.25
1234.1,233.16,-1.31,4.25
1234.2,233.17,-1.31,4.25
1234.3,233.17,-1.31,4.25
1234.4,233.22,-1.31,4.25
1234.5,233.31,-1.32,4.25
1234.6,233.36,-1.32,4.25
1234.7,233.36,-1.32,4.25
1234.8,233.36,-1.32,4.25
1234.9,233.38,-1.32,4.25
1235,233.39,-1.32,4.25
1235.1,233.4,-1.32,4.25
1235.2,233.41,-1.32,4.25
1235.3,233.43,-1.32,4.25
1235.4,233.47,-1.32,4.25
1235.5,233.5,-1.32,4.25
1235.6,233.51,-1.32,4.25
1235.7,233.45,-1.32,4.25
1235.8,233.37,-1.32,4.25
1235.9,233.37,-1.33,4.25
1236,233.43,-1.33,4.25
1236.1,233.51,-1.33,4.25
1236.2,233.57,-1.33,4.25
1236.3,233.61,-1.33,4.25
1236.4,233.63,-1.33,4.25
1236.5,233.66,-1.33,4.25
1236.6,233.69,-1.33,4.25
1236.7,233.68,-1.33,4.25
1236.8,233.68,-1.33,4.25
1236.9,233.66,-1.33,4.25
1237,233.67,-1.33,4.25
1237.1,233.7,-1.33,4.25
1237.2,233.74,-1.33,4.25
1237.3,233.74,-1.33,4.25
1237.4,233.68,-1.33,4.25
1237.5,233.64,-1.34,4.25
1237.6,233.73,-1.34,4.25
1237.7,233.92,-1.34,4.25
1237.8,234.01,-1.34,4.25
1237.9,233.92,-1.34,4.25
1238,233.8,-1.34,4.25
1238.1,233.79,-1.34,4.25
1238.2,233.83,-1.34,4.25
1238.3,233.85,-1.34,4.25
1238.4,233.8,-1.34,4.25
1238.5,233.75,-1.34,4.25
1238.6,233.77,-1.34,4.25
1238.7,233.82,-1.34,4.25
1238.8,233.89,-1.34,4.25
1238.9,233.94,-1.34,4.25
1239,233.96,-1.34,4.25
1239.1,233.96,-1.34,4.25
1239.2,233.99,-1.35,4.25
1239.3,234.02,-1.35,4.25
1239.4,234.06,-1.35,4.25
1239.5,234.08,-1.35,4.25
1239.6,234.08,-1.35,4.25
1239.7,234.1,-1.35,4.25
1239.8,234.15,-1.35,4.25
1239.9,234.22,-1.35,4.25
1240,234.3,-1.35,4.25
1240.1,234.34,-1.35,4.25
1240.2,234.36,-1.35,4.25
1240.3,234.39,-1.35,4.25
1240.4,234.42,-1.35,4.25
1240.5,234.42,-1.35,4.25
1240.6,234.41,-1.35,4.25
1240.7,234.43,-1.35,4.25
1240.8,234.46,-1.36,4.25
1240.9,234.47,-1.36,4.25
1241,234.43,-1.36,4.25
1241.1,234.36,-1.36,4.25
1241.2,234.3,-1.36,4.25
1241.3,234.28,-1.36,4.25
1241.4,234.31,-1.36,4.25
1241.5,234.4,-1.36,4.25
1241.6,234.46,-1.36,4.25
1241.7,234.47,-1.36,4.25
1241.8,234.47,-1.36,4.25
1241.9,234.47,-1.36,4.25
1242,234.46,-1.36,4.25
1242.1,234.42,-1.36,4.25
1242.2,234.39,-1.36,4.25
1242.3,234.37,-1.36,4.25
1242.4,234.39,-1.36,4.25
1242.5,234.41,-1.37,4.25
1242.6,234.49,-1.37,4.25
1242.7,234.6,-1.37,4.25
1242.8,234.65,-1.37,4.25
1242.9,234.68,-1.37,4.25
1243,234.74,-1.37,4.25
1243.1,234.79,-1.37,4.25
1243.2,234.8,-1.37,4.25
1243.3,234.79,-1.37,4.25
1243.4,234.8,-1.37,4.25
1243.5,234.8,-1.37,4.25
1243.6,234.79,-1.37,4.25
1243.7,234.78,-1.37,4.25
1243.8,234.75,-1.37,4.25
1243.9,234.7,-1.37,4.25
1244,234.71,-1.38,4.25
1244.1,234.73,-1.38,4.25
1244.2,234.77,-1.38,4.25
1244.3,234.83,-1.38,4.25
1244.4,234.86,-1.38,4.25
1244.5,234.91,-1.38,4.25
1244.6,234.96,-1.38,4.25
1244.7,235.01,-1.38,4.25
1244.8,235.07,-1.38,4.25
1244.9,235.09,-1.38,4.25
1245,235.09,-1.38,4.25
1245.1,235.1,-1.38,4.25
1245.2,235.15,-1.38,4.25
1245.3,235.22,-1.38,4.25
1245.4,235.28,-1.38,4.25
1245.5,235.3,-1.38,4.25
1245.6,235.29,-1.38,4.25
1245.7,235.29,-1.39,4.25
1245.8,235.33,-1.39,4.25
1245.9,235.34,-1.39,4.25
1246,235.31,-1.39,4.25
1246.1,235.31,-1.39,4.25
1246.2,235.3,-1.39,4.25
1246.3,235.31,-1.39,4.25
1246.4,235.29,-1.39,4.25
1246.5,235.22,-1.39,4.25
1246.6,235.12,-1.39,4.25
1246.7,235.08,-1.39,4.25
1246.8,235.1,-1.39,4.25
1246.9,235.12,-1.39,4.25
1247,235.15,-1.39,4.25
1247.1,235.19,-1.39,4.25
1247.2,235.23,-1.39,4.25
1247.3,235.29,-1.39,4.25
1247.4,235.35,-1.39,4.25
1247.5,235.41,-1.39,4.25
1247.6,235.46,-1.4,4.25
1247.7,235.48,-1.4,4.25
1247.8,235.47,-1.4,4.25
1247.9,235.47,-1.4,4.25
1248,235.56,-1.4,4.25
1248.1,235.64,-1.4,4.25
1248.2,235.65,-1.4,4.25
1248.3,235.67,-1.4,4.25
1248.4,235.71,-1.4,4.25
1248.5,235.75,-1.4,4.24
1248.6,235.75,-1.4,4.24
1248.7,235.72,-1.4,4.24
1248.8,235.7,-1.4,4.24
1248.9,235.7,-1.4,4.24
1249,235.71,-1.4,4.24
1249.1,235.74,-1.4,4.24
1249.2,235.74,-1.4,4.24
1249.3,235.73,-1.41,4.24
1249.4,235.75,-1.41,4.24
1249.5,235.8,-1.41,4.24
1249.6,235.84,-1.41,4.24
1249.7,235.85,-1.41,4.24
1249.8,235.86,-1.41,4.24
1249.9,235.9,-1.41,4.24
1250,235.95,-1.41,4.24
1250.1,235.98,-1.41,4.24
1250.2,236.01,-1.41,4.24
1250.3,236.03,-1.41,4.24
1250.4,236.04,-1.41,4.24
1250.5,236.04,-1.41,4.24
1250.6,236.05,-1.41,4.24
1250.7,236.09,-1.41,4.24
1250.8,236.15,-1.41,4.24
1250.9,236.15,-1.41,4.24
1251,236.16,-1.42,4.24
1251.1,236.19,-1.42,4.24
1251.2,236.17,-1.42,4.24
1251.3,236.12,-1.42,4.24
1251.4,236.09,-1.42,4.24
1251.5,236.08,-1.42,4.24
1251.6,236.1,-1.42,4.24
1251.7,236.13,-1.42,4.24
1251.8,236.12,-1.42,4.24
1251.9,236.07,-1.42,4.24
1252,236.03,-1.42,4.24
1252.1,236.06,-1.42,4.24
1252.2,236.08,-1.42,4.24
1252.3,236.12,-1.42,4.24
1252.4,236.19,-1.42,4.24
1252.5,236.26,-1.42,4.24
1252.6,236.44,-1.43,4.24
1252.7,236.6,-1.43,4.24
1252.8,236.53,-1.43,4.24
1252.9,236.43,-1.43,4.24
1253,236.42,-1.43,4.24
1253.1,236.42,-1.43,4.24
1253.2,236.45,-1.43,4.24
1253.3,236.45,-1.43,4.24
1253.4,236.48,-1.43,4.24
1253.5,236.55,-1.43,4.24
1253.6,236.6,-1.43,4.24
1253.7,236.64,-1.43,4.24
1253.8,236.7,-1.43,4.24
1253.9,236.73,-1.43,4.24
1254,236.75,-1.43,4.24
1254.1,236.76,-1.43,4.24
1254.2,236.78,-1.44,4.24
1254.3,236.78,-1.44,4.24
1254.4,236.77,-1.44,4.24
1254.5,236.77,-1.44,4.24
1254.6,236.76,-1.44,4.24
1254.7,236.71,-1.44,4.24
1254.8,236.66,-1.44,4.24
1254.9,236.68,-1.44,4.24
1255,236.74,-1.44,4.24
1255.1,236.79,-1.44,4.24
1255.2,236.79,-1.44,4.24
1255.3,236.78,-1.44,4.24
1255.4,236.81,-1.44,4.24
1255.5,236.85,-1.44,4.24
1255.6,236.86,-1.44,4.24
1255.7,236.86,-1.44,4.24
1255.8,236.85,-1.45,4.24
1255.9,236.8,-1.45,4.24
1256,236.77,-1.45,4.24
1256.1,236.81,-1.45,4.24
1256.2,236.88,-1.45,4.24
1256.3,236.92,-1.45,4.24
1256.4,236.96,-1.45,4.24
1256.5,237.02,-1.45,4.24
1256.6,237.05,-1.45,4.24
1256.7,237.08,-1.45,4.24
1256.8,237.1,-1.45,4.24
1256.9,237.1,-1.45,4.24
1257,237.09,-1.45,4.24
1257.1,237.09,-1.45,4.24
1257.2,237.11,-1.45,4.24
1257.3,237.09,-1.46,4.24
1257.4,237.03,-1.46,4.24
1257.5,237.02,-1.46,4.24
1257.6,237.08,-1.46,4.24
1257.7,237.13,-1.46,4.24
1257.8,237.15,-1.46,4.24
1257.9,237.18,-1.46,4.24
1258,237.23,-1.46,4.24
1258.1,237.26,-1.46,4.24
1258.2,237.29,-1.46,4.24
1258.3,237.34,-1.46,4.24
1258.4,237.41,-1.46,4.24
1258.5,237.45,-1.46,4.24
1258.6,237.47,-1.46,4.24
1258.7,237.49,-1.46,4.24
1258.8,237.54,-1.47,4.24
1258.9,237.56,-1.47,4.24
1259,237.55,-1.47,4.24
1259.1,237.57,-1.47,4.24
1259.2,237.61,-1.47,4.24
1259.3,237.65,-1.47,4.24
1259.4,237.65,-1.47,4.24
1259.5,237.66,-1.47,4.24
1259.6,237.66,-1.47,4.24
1259.7,237.65,-1.47,4.24
1259.8,237.64,-1.47,4.24
1259.9,237.65,-1.47,4.24
1260,237.63,-1.47,4.24
1260.1,237.56,-1.47,4.24
1260.2,237.55,-1.48,4.24
1260.3,237.57,-1.48,4.24
1260.4,237.56,-1.48,4.24
1260.5,237.56,-1.48,4.24
1260.6,237.57,-1.48,4.24
1260.7,237.57,-1.48,4.24
1260.8,237.57,-1.48,4.24
1260.9,237.61,-1.48,4.24
1261,237.67,-1.48,4.24
1261.1,237.72,-1.48,4.24
1261.2,237.76,-1.48,4.24
1261.3,237.77,-1.48,4.24
1261.4,237.82,-1.48,4.24
1261.5,237.89,-1.48,4.24
1261.6,237.96,-1.49,4.24
1261.7,238,-1.49,4.24
1261.8,237.99,-1.49,4.24
1261.9,238.01,-1.49,4.24
1262,238.05,-1.49,4.24
1262.1,238.07,-1.49,4.24
1262.2,238.07,-1.49,4.24
1262.3,238.05,-1.49,4.24
1262.4,238.06,-1.49,4.24
1262.5,238.09,-1.49,4.24
1262.6,238.1,-1.49,4.24
1262.7,238.05,-1.49,4.24
1262.8,237.99,-1.5,4.24
1262.9,237.98,-1.5,4.24
1263,238.02,-1.5,4.24
1263.1,238.1,-1.5,4.24
1263.2,238.19,-1.5,4.24
1263.3,238.24,-1.5,4.24
1263.4,238.25,-1.5,4.24
1263.5,238.25,-1.5,4.24
1263.6,238.3,-1.5,4.24
1263.7,238.35,-1.5,4.24
1263.8,238.38,-1.5,4.24
1263.9,238.4,-1.5,4.24
1264,238.38,-1.51,4.24
1264.1,238.39,-1.51,4.24
1264.2,238.45,-1.51,4.24
1264.3,238.49,-1.51,4.24
1264.4,238.5,-1.51,4.24
1264.5,238.5,-1.51,4.24
1264.6,238.52,-1.51,4.24
1264.7,238.54,-1.51,4.24
1264.8,238.54,-1.51,4.24
1264.9,238.53,-1.51,4.24
1265,238.49,-1.51,4.24
1265.1,238.46,-1.51,4.24
1265.2,238.41,-1.52,4.24
1265.3,238.38,-1.52,4.24
1265.4,238.37,-1.52,4.24
1265.5,238.33,-1.52,4.24
1265.6,238.32,-1.52,4.24
1265.7,238.38,-1.52,4.24
1265.8,238.43,-1.52,4.24
1265.9,238.51,-1.52,4.24
1266,238.58,-1.52,4.24
1266.1,238.63,-1.52,4.24
1266.2,238.66,-1.52,4.24
1266.3,238.67,-1.53,4.24
1266.4,238.7,-1.53,4.24
1266.5,238.74,-1.53,4.24
1266.6,238.76,-1.53,4.24
1266.7,238.75,-1.53,4.24
1266.8,238.75,-1.53,4.24
1266.9,238.8,-1.53,4.24
1267,238.87,-1.53,4.24
1267.1,238.86,-1.53,4.24
1267.2,238.83,-1.53,4.24
1267.3,238.84,-1.53,4.24
1267.4,238.93,-1.53,4.24
